Name,Price,Ingredients,Product_Link,Category,Rating,Total_Reviews
Murad AHA/BHA Exfoliating Cleanser 200ml,£46.00,"Water/Aqua/Eau, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Jojoba Esters, Acrylates Copolymer, Glycol Stearate, Butylene Glycol, Sodium PCA, Dipotassium Glycyrrhizate, Sodium Ascorbyl Phosphate, Glycolic Acid, Lactic Acid, Salicylic Acid, Polyquaternium-4, Sodium Hydroxide, Sodium Chloride, Citric Acid, Disodium EDTA, Phenoxyethanol, Methylparaben, Propylparaben.",https://www.lookfantastic.com/murad-aha-bha-exfoliating-cleanser-200ml/10554283.html,Exfoliators,4.65,65 Reviews
Kate Somerville ExfoliKate Intensive Exfoliating Treatment 15ml,£21.00,"Aqua/Water/Eau, Lactic Acid, Silica, Glycine Soja (Soybean) Oil, Pectin, Cetearyl Alcohol, Carica Papaya (Papaya) Fruit, Ceteareth-20, Cetyl Alcohol, Phenoxyethanol, Dehydroxanthan Gum, Glyceryl Stearate, PEG-100 Stearate, Salicylic Acid, Lactobacillus/Pumpkin Ferment Extract, Alcohol Denat., Sorbic Acid, Cinnamal, Mel/Honey/Miel, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Eugenol, Potassium Sorbate, Limonene, Linalool, Lavandula Angustifolia (Lavender) Oil, Beta-Carotene, Aloe Barbadensis Leaf Juice Powder, Bromelain, Papain, Retinyl Palmitate, Tocopheryl Acetate, Cinnamomum Cassia Leaf Oil, Acetic Acid, Pogostemon Cablin Oil, Pelargonium Graveolens Flower Oil, Aniba Rosaeodora (Rosewood) Wood Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, CI 75810 (Chlorophyllin-Copper Complex).",https://www.lookfantastic.com/kate-somerville-exfolikate-intensive-exfoliating-treatment-15ml/11407448.html,Exfoliators,4.27,41 Reviews
Perricone MD No:Rinse Exfoliating Peel 59ml,£51.00,"Water/Aqua/Eau, Carnitine, Urea, Maltodextrin, Phosphatidylcholine, Dimethyl MEA, Gluconolactone, Xanthan Gum, Hyaluronic Acid, Magnolia Grandiflora Bark Extract, Pterocarpus Marsupium Bark Extract, Aloe Barbadensis Leaf Juice, Zinc Gluconate,  Magnesium Aspartate, Chondrus Crispus Extract, Protease, Sodium Carboxymethyl Beta-Glucan, Copper Gluconate, Disodium EDTA, Citric Acid, Caprylyl Glycol, PEG-7 Glyceryl Cocoate, Phenoxyethanol, Sorbic Acid, Menthyl Lactate, Blue 1 (CI 42090).",https://www.lookfantastic.com/perricone-md-no-rinse-exfoliating-peel/13033783.html,Exfoliators,4.74,19 Reviews
The Ordinary AHA 30% + BHA 2% Peeling Solution 30ml,£8.90,"Glycolic Acid, Aqua (Water), Arginine, Propanediol, Cocamidopropyl Dimethylamine, Triethanolamine, Salicylic Acid, Aminomethyl Propanol, Lactic Acid, Tartaric Acid, Citric Acid, Panthenol, Sodium Hyaluronate Crosspolymer, Tasmannia Lanceolata Fruit/Leaf Extract, Daucus Carota Sativa Extract, Glycerin, Pentylene Glycol, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, 1,2-Hexanediol, Caprylyl Glycol.",https://www.lookfantastic.com/the-ordinary-aha-30-percentage-plus-bha-2-percentage-peeling-solution-30ml/11429304.html,Exfoliators,4.61,582 Reviews
Clinique Clarifying Do-Over Peel 30ml,£21.60,"Water\Aqua\Eau, Alcohol Denat., Glycolic Acid, Lactic Acid, Salicylic Acid, Sodium Hydroxide, Butylene Glycol, Hamamelis Virginiana (Witch Hazel) Extract, Padina Pavonica Thallus Extract, Lactobionic Acid, Yeast Extract\Faex\Extrait De Levure, Acetyl Glucosamine, Tartaric Acid, Pyruvic Acid, Glycerin, Citric Acid, Caprylyl Glycol, Disodium EDTA, Benzalkonium Chloride, Phenoxyethanol.",https://www.lookfantastic.com/clinique-clarifying-do-over-peel-30ml/13548621.html,Exfoliators,4.67,55 Reviews
Kate Somerville Liquid ExfoliKate Triple Acid Resurfacing Treatment 120ml,£58.00,"Aqua/Water/Eau, Pelargonium Graveolens Flower/Leaf/Stem Water, Lactic Acid, Sodium Hydroxide, Glycolic Acid, Propanediol, Phytic Acid, Glycerin, Papain, Boswellia Serrata Extract, Mel Extract/Honey Extract/Extrait De Miel, Camellia Sinensis Leaf Extract, Aspalathus Linearis Extract, Bromelain, Microcitrus Australasica Fruit Extract, Tetrapeptide-14, Lactobacillus/Pumpkin Fruit Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, 1,2-Hexanediol, Butylene Glycol, Citric Acid, Malic Acid, Tartaric Acid, Caprylhydroxamic Acid, Phenoxyethanol, Sodium Benzoate, Maltodextrin, Citronellol, Geraniol, Linalool.",https://www.lookfantastic.com/kate-somerville-liquid-exfolikate-triple-acid-resurfacing-treatment-120ml/12753688.html,Exfoliators,5.0,4 Reviews
Biossance Squalane and Glycolic Renewal Mask 75ml,£38.00,"Water/Aqua, Glycerin, Glycolic Acid, Squalane, Caprylic/Capric Triglyceride, Stearyl Alcohol, Arachidyl Alcohol, Clay Mineral Oxides, Behenyl Alcohol, Sodium Hydroxide, Lactic Acid, Pyrus Malus (Apple) Fruit Extract, Capryloyl Glycerin/Sebacic Acid Copolymer, Vaccinium Myrtillus Fruit Extract, Saccharum Officinarum (Sugarcane) Extract, Acer Saccharum (Sugar Maple) Extract, Kaolin, Sodium Hyaluronate, Xanthan Gum, Diheptyl Succinate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citric Acid, Tartaric Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Citrus Limon (Lemon) Peel Oil, Montmorillonite, Illite, Acacia Senegal Gum, Biosaccharide Gum-1, Arachidyl Glucoside, Polyacrylate Crosspolymer-6, Phenoxyethanol, Ethylhexylglycerin, Sodium Phytate, Limonene.",https://www.lookfantastic.com/biossance-squalane-and-glycolic-renewal-mask-75ml/12766630.html,Exfoliators,,
Liz Earle Superskin Microdermabrasion Polish 75ml,£32.00,"Aqua (Water), Pumice, Glycerin, Borago Officinalis Seed Oil, Butyrospermum Parkii (Shea) Butter, Rosa Rubiginosa Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Cetearyl Alcohol, Diheptyl Succinate, Cetearyl Olivate, Vaccinium Myrtillus (Bilberry) Fruit Extract, Citrus Aurantium Amara (Petitgrain) Leaf/Twig Oil, Punica Granatum Fruit Extract, Lavandula Hybrida (Lavandin) Oil, Saccharum Officinarum (Sugar Cane) Extract, Anthemis Nobilis Flower Oil, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Amara (Neroli) Flower Oil, Sodium Polyacrylate, Sorbitan Olivate, Phenoxyethanol, Caprylyl Glycol, Linalool, Sodium Benzoate, Xanthan Gum, Ethylhexylglycerin, Capryloyl Glycerin/Sebacic Acid Copolymer, Citric Acid, Parfum (Fragrance), Sodium Phytate, Limonene, Geraniol, Tocopherol (Vitamin E), Potassium Sorbate, Glycine Soja (Soybean) Oil, Alcohol, Sodium Hydroxide.",https://www.lookfantastic.com/liz-earle-superskin-microdermabrasion-polish-75ml/13643876.html,Exfoliators,4.63,24 Reviews
L'Oréal Paris 1.5% Hyaluronic Acid Revitalift Filler Serum 30ml,£24.99,"Aqua / Water, Glycerin, Alcohol Denat., Dimethicone Butylene Glycol, Dipropylene Glycol, Silica [Nano] / Silica, Sodium Hyaluronate, Alpinia Galanga Leaf Extract, Carbomer, Methylsilanol/Silicate Crosspolymer, Sodium Hydroxide, Ammonium Polyacryldimethyltauramide / Ammonium Polyacryloyldimethyl Taurate, Dipotassium Glycyrrhizate, Disodium EDTA, Capryloyl Salicylic Acid, CI 77891 / Titanium Dioxide, Mica, Linalool, Citronellol, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate, Parfum / Fragrance.",https://www.lookfantastic.com/l-oreal-paris-1.5-hyaluronic-acid-revitalift-filler-serum-30ml/12430126.html,Exfoliators,4.61,99 Reviews
Kiehl's Retinol Skin-Renewing Daily Micro-Dose Serum (Various Sizes),£72.00,"Aqua / Water, Glycerin, Butylene Glycol, Pentylene Glycol, Niacinamide, Cetyl Alcohol, Isohexadecane, Isononyl Isononanoate, Diisopropyl Sebacate, 2-Oleamido-1,3-Octadecanediol, 4-T-Butylcyclohexanol, Acetyl Dipeptide-1 Cetyl Ester, Adenosine, Ceramide Np, Hydroxypalmitoyl Sphinganine, Lauroyl Lysine, Octyldodecanol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Chloride, Sodium Hyaluronate, Sodium Hydroxide, Trisodium Ethylenediamine Disuccinate, Retinol, Tocopherol, Dicaprylyl Ether, Ammonium Polyacryloyldimethyl Taurate, Behenyl Alcohol, Caprylyl Glycol, Carbomer, Cetearyl Alcohol, Cetearyl Glucoside, Glycine Soja Oil / Soybean Oil, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Hydroxyethylcellulose, Lecithin, Phenethyl Alcohol, Poloxamer 188, Polycaprolactone, Sorbitan Laurate, Steareth-100, Ci 40800 / Beta-Carotene, Chlorphenesin, Phenoxyethanol.",https://www.lookfantastic.com/kiehl-s-retinol-skin-renewing-daily-micro-dose-serum-50ml/13116296.html,Exfoliators,"
                              4.68
                          ",59 Reviews
